Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
65222,-7.355557,6.869946,6.414437,9.559231,-5.795726,8.691528,1.341829,2.557435,-7.038907,9.976227,-8.46593,5.61545,2.962805,6.120788,-6.68955,7.896856,-5.101475,-5.103382,2.123029,-5.700719,-7.655564,-6.710523,-3.407581,0.037521,-6.59068,-4.208384,3.235095,-8.404778,572.88,0
31378,-0.76366,-3.52434,9.905846,-8.185297,-6.372631,0.061926,9.417527,-9.598303,-7.383694,-1.457127,7.294875,7.655596,-3.072052,0.515819,-6.460233,0.037868,3.925605,-7.536775,6.135292,4.238172,-2.232804,9.523978,-8.045512,9.680784,3.11819,-4.047981,-5.576548,-1.333768,197.96,0
5956,6.08751,7.742365,3.8894,5.334129,-2.879055,-4.207135,2.479433,-1.769694,6.034071,-0.980178,7.904563,-9.809894,-9.875878,2.758733,6.490476,-5.58231,-7.616691,0.025554,-7.485642,1.497868,4.860846,-9.144743,-8.791098,-5.844354,-0.655609,-2.4682,7.021688,-6.68797,933.27,1
166114,8.01005,2.79489,1.315904,-9.440029,-9.10646,2.520989,-3.999977,-0.195111,0.984667,-6.814891,5.655448,-6.351275,-9.953631,-7.29939,1.888294,-1.24102,-6.007796,6.477798,4.82594,-6.651026,-9.458495,8.741673,-0.219809,-2.591613,5.151606,-9.921852,3.115946,-0.03536,840.78,1
107350,1.435933,-4.394708,5.179076,9.958604,2.428314,0.71041,3.327205,6.239537,-6.557069,-8.727837,2.253729,-3.330284,-1.35397,7.580822,1.023905,-6.037796,-8.883835,4.391298,-7.840745,-0.554665,8.954323,0.616285,-9.851165,1.170472,0.29063,3.507115,7.417714,3.374118,450.75,0
95969,5.748857,-0.789374,-5.713407,-7.670945,-1.626295,-1.765058,2.469488,-4.433752,-8.671057,-1.078237,-3.530471,-6.129045,6.503777,-5.915619,-4.761625,-3.733356,4.265308,3.300116,0.749929,-3.217032,-6.631208,-5.043211,-0.010322,6.643344,-6.752147,-9.022396,6.097032,8.138998,96.36,0
65198,8.56746,6.117664,7.992434,1.335154,3.660885,-0.283859,2.930292,-3.908486,5.977374,-9.495174,-2.023089,-3.312147,8.38945,4.273388,-4.323467,-9.316971,-6.199336,-5.57346,-9.168351,-9.720373,3.846342,1.601495,8.990868,-4.740587,-5.836179,0.504262,2.96744,-5.976326,452.48,0
80337,-4.647881,-0.701115,-9.556985,4.594046,-1.442248,-1.453679,-1.259377,4.085653,-8.953699,-4.069801,0.32752,1.921467,6.966649,1.875718,-5.480327,-8.944857,-1.069693,-0.76717,8.020414,1.178152,4.813894,-1.297339,-1.575117,3.413094,7.903634,5.318274,-0.886327,-8.815592,458.88,1
91658,4.984392,0.470699,-8.769851,-9.879806,6.011282,-9.736514,4.844903,-8.519345,0.982012,-2.375738,-9.529013,0.565985,-8.945717,0.703343,2.434948,-3.198646,-0.24313,-4.947879,4.215529,-8.210047,-3.496263,-5.076651,-6.157227,5.290888,7.568739,-1.105588,-5.101144,0.684611,279.93,0
40967,-4.274573,-3.486218,-1.748104,5.343935,5.451605,-8.701201,0.189421,8.656911,8.058572,-7.278568,7.365507,-2.295442,-4.957118,-2.234174,5.028795,-1.379226,8.875314,-4.14769,-3.801875,9.216656,3.446562,-5.034659,-6.115476,-6.753716,2.613732,3.212671,-9.782043,-8.686868,850.66,1
21870,-6.795147,2.167147,-2.023428,1.278229,-8.194414,5.682832,-4.009122,-4.207534,5.003944,-6.999364,0.049626,9.993632,-4.945818,-8.414896,1.342837,7.048185,7.909673,-7.359698,-1.91823,-4.681928,-1.596039,-0.184124,-9.813055,4.176492,-5.348354,0.683338,-7.769409,4.243022,493.25,0
122056,3.325917,0.9159,2.831964,5.256537,7.64063,-9.445345,9.936529,1.287279,-5.373062,5.335312,4.856849,-1.01648,-5.017479,-1.261473,-5.064841,-7.379849,-2.159079,-2.413129,8.662885,-4.11726,2.5052,-1.582729,-4.330753,2.168971,-9.658248,3.519898,2.944014,-7.478581,699.08,0
52668,1.687211,9.310568,-0.037015,5.729584,-2.996364,4.325628,1.332363,-8.152627,2.64136,0.018747,6.236448,6.554339,2.056552,6.229636,-8.115884,1.586387,-1.024862,-0.39327,5.346264,-1.324677,-6.008464,9.779684,-5.348373,-2.836548,1.948229,-6.303747,-3.921829,-1.826832,43.46,0
168471,5.16508,0.319233,2.478442,-0.658704,3.80505,-6.690662,4.037537,-6.573285,-9.697973,-3.211414,6.422317,9.300429,-9.105326,-8.021553,-7.371032,-3.207984,-7.915682,-3.218461,-4.003903,6.21383,-7.618018,4.551163,-6.947699,8.403495,-7.602557,-7.896005,0.555713,9.725119,245.38,1
22060,-2.134266,-1.373744,2.438572,1.939067,-4.155078,9.401376,4.15872,1.867857,3.357427,-2.120478,-6.126854,-0.925128,6.60077,-8.556716,-8.605036,-3.352279,-3.406279,7.669718,7.874117,9.201484,-5.251277,-4.90551,-8.552747,-1.022125,-1.350217,-5.402537,4.029738,-8.429708,98.27,0
80217,8.458245,-0.094555,3.447182,-0.31284,6.820153,-9.79003,-4.810605,-1.324882,-8.111395,-4.314479,8.578585,-4.96667,4.291499,-2.440237,-1.658623,-6.13563,-4.646915,4.459405,-1.609492,-1.497879,7.947342,-7.299646,-3.779571,-0.841854,0.105798,-2.87462,-2.568528,1.0821,584.79,1
99033,5.919115,7.067699,9.426535,-6.582862,0.569295,6.213108,9.023552,2.926456,-0.087524,9.156409,-1.203025,-4.515042,4.368983,7.222343,0.82409,-8.547799,-4.000848,-2.335268,-5.841563,-1.128311,1.83149,2.871152,5.892679,-5.305639,3.184557,3.374719,0.586052,-1.776671,965.87,1
165927,-6.347325,1.709453,7.422932,-7.501388,0.222925,-6.774833,0.737689,3.517592,-0.090937,-6.113461,3.692482,7.301953,8.840021,-4.902266,2.689236,3.078015,1.80303,-7.29303,-0.824057,0.134295,9.30011,-2.58715,-8.901835,-0.390836,-5.953357,0.545147,1.357615,-8.485414,291.56,1
17578,1.317958,-3.805543,-0.02717,0.593767,-8.605388,-3.27538,4.260579,5.660453,8.849957,7.214726,-2.133678,-5.823792,-4.778935,5.502849,3.822868,5.940426,-0.727108,4.366534,-9.454543,-4.856267,-8.453821,-8.125767,8.080968,-9.135654,7.946756,5.696455,1.703878,1.662161,518.53,0
46270,-1.542675,-6.162064,-7.389809,8.059279,-2.733755,-9.538856,9.670325,8.150751,-4.104861,-9.374132,6.180501,-6.615951,-4.978584,4.032309,6.682181,-3.249565,4.654354,-1.752996,0.723485,8.608529,7.97755,-9.173512,-2.828139,6.747153,4.811797,-0.033929,7.108883,-4.192091,100.94,1
159668,-6.674103,-5.104038,8.829516,-5.073455,-0.554245,-5.095251,7.873181,-0.424075,2.858812,3.289233,-0.656497,-7.513808,-2.611734,-8.098021,-0.006297,9.537421,-9.887347,-2.682418,9.034118,-4.087511,4.901865,-6.150342,-2.044485,-8.477704,2.202816,-5.00129,5.66477,4.32213,867.93,0
167231,6.971165,5.562807,-1.90537,-7.682666,-2.852674,0.649985,-9.477346,-5.78051,2.863714,1.426567,9.697906,7.254804,-4.788673,9.279758,-4.970152,-5.53567,6.169297,0.331929,-6.846051,-9.84271,-2.742317,-0.8111,-5.101392,1.639862,5.02162,5.622316,-8.813496,-7.944621,343.62,1
47347,-0.314098,7.136649,1.260705,-9.543733,7.031598,0.388468,-2.602798,-0.994943,-5.777648,-2.204729,-9.354421,-4.494219,0.795472,-1.124318,-3.311813,-4.146323,-7.970051,-9.864381,5.344396,6.409411,-4.96131,-4.015351,7.72295,-6.217408,-9.57687,-3.202388,-1.01867,0.791055,517.13,1
154802,-0.078666,-3.697731,9.680508,7.497196,-1.224691,8.380224,-7.109439,9.455925,5.521427,-2.871135,1.148225,1.551984,-9.761035,-8.45822,-2.272575,3.969968,1.800918,1.766632,-2.286965,-2.466252,3.255415,-7.747692,5.672856,-8.580647,-8.588696,7.469404,-7.53667,-4.242052,598.93,1
57110,-8.400766,-6.534237,-2.789622,7.418108,-2.110755,2.18505,4.538715,-4.931661,6.407706,2.111695,4.052857,5.068411,2.123209,-5.326432,-7.80664,2.365166,0.758683,-7.93047,2.255292,9.004545,-0.213746,8.355101,2.738831,-7.78972,2.929197,8.5221,3.027729,7.777788,376.27,0
106400,4.027128,5.018597,-2.570663,5.692669,7.269034,-7.168817,3.208866,-7.918313,4.178265,9.400946,4.958438,-8.215991,-2.531189,9.003653,5.625853,0.09958,1.403081,7.569425,-7.442128,-8.424864,-0.313437,3.62528,-9.649261,6.637786,-0.251073,5.066492,-3.74584,-7.068822,701.84,0
59048,5.540569,3.254125,9.47534,1.432079,4.861559,7.063118,9.220684,3.677253,-2.646283,-3.000617,-9.254654,6.376971,-1.967323,0.556347,3.203602,-0.357711,-1.213596,9.187598,6.662485,-8.886614,-7.317605,-9.71519,3.692509,-9.50955,5.067571,-6.755344,-4.445694,-6.33871,407.25,1
140767,5.475136,-0.671855,-7.166255,6.286776,1.219431,-6.665001,5.862541,-8.309363,-2.538796,5.94506,-9.879959,3.118481,-2.660251,-4.708223,-9.240616,0.876953,-3.854996,3.376221,1.391114,7.178297,-4.346956,2.368275,6.783279,0.485322,-9.900348,-6.639524,-5.853958,-3.508766,582.19,0
86305,9.247427,-3.513687,-0.68677,-6.078911,0.307978,-5.083929,6.444276,-9.626601,7.381654,3.425633,-2.356919,-9.851139,-2.772314,-2.078888,-4.94844,6.671002,-9.41392,6.337059,9.928276,-9.661391,7.222648,1.621666,-6.120262,-7.544488,4.129952,-8.650537,1.941706,-2.24148,399.74,1
2603,5.313412,6.190865,4.021652,-7.510721,-2.874785,9.491878,-9.37431,1.380629,3.197556,-8.422002,-9.070248,2.451395,1.658829,7.17519,6.993411,1.73141,-9.153731,2.227556,1.566834,5.676394,-6.941849,0.72528,-6.428387,4.320431,6.897483,-4.321791,-7.524859,2.370615,907.04,0
14536,-2.70318,-8.366688,-3.349912,-7.876155,7.072369,-2.461965,2.479122,1.477967,-9.844501,8.497441,-3.451516,7.823127,6.488834,-3.013912,-1.629988,8.388822,-8.218983,0.9214,1.758208,3.56288,-8.605693,0.913945,9.72583,2.098673,7.578678,7.894943,8.473815,-6.188399,609.16,0
88056,-7.589725,4.972663,-4.380562,-9.361841,-2.933808,-3.183943,-7.016185,7.63566,-7.244486,0.292609,8.718277,8.929165,3.073926,-1.113896,-9.911218,3.920669,-8.681703,-4.630636,4.731564,1.984346,1.974974,-3.584056,-4.651433,6.96392,2.904627,-7.704011,-9.686302,9.904319,528.13,0
81526,9.64065,-2.711963,-3.556656,-4.495562,-7.000722,1.246031,-8.921831,2.936014,-1.456347,-2.118635,-4.50966,7.195532,-6.704195,-8.433623,5.846938,-5.929892,-3.052966,4.069421,5.796034,-0.461299,3.53487,-4.477522,-8.236499,8.303622,-3.902668,-3.06527,2.835103,-4.629376,541.07,0
161468,-2.274497,-2.81466,0.115928,3.429395,4.962355,4.284187,-0.994695,9.253353,1.297517,-2.934961,4.538237,9.884535,7.836419,-1.612082,5.8466,8.921882,0.391614,-4.74904,-8.40348,4.799576,6.092139,3.981369,5.829855,-5.589666,-8.825339,0.4864,-2.282311,-3.635912,978.47,1
154128,-3.007302,-3.430895,0.305332,3.032475,-2.953106,-6.31919,-9.181272,-3.426293,7.449758,-4.331442,-4.907063,-0.547397,-1.886285,9.410414,9.368168,8.916854,9.535791,9.836084,9.079715,4.741616,1.623727,5.617914,-1.320298,9.313451,7.058087,8.118145,-5.309857,2.56849,95.21,1
94153,5.817503,0.545005,5.366513,4.859741,3.460409,2.691802,3.525488,-2.047896,-1.932731,-9.021969,-5.205056,8.484417,4.551182,-4.275214,-7.209468,-3.08727,-3.090725,-0.735091,2.691299,-5.403464,6.963681,8.128098,-4.598174,1.975597,8.154377,1.353134,0.347754,2.327821,571.97,1
8278,0.977249,1.706301,-2.048359,6.377898,5.251854,1.982006,-8.361715,-2.199379,-3.965576,-7.265992,-5.614923,-1.75848,4.042947,-0.139599,8.434375,9.426584,2.090978,1.914905,6.197657,-1.492823,8.393431,-6.997829,-8.493455,-3.423286,0.370992,6.214342,-6.710686,3.136537,780.01,0
110787,4.610183,8.233252,-4.514455,-3.41392,6.95342,0.138003,-8.882573,-8.29454,-9.885242,0.141786,-1.273179,-6.491553,-6.37729,4.210622,-2.443045,-4.194014,-9.845132,-5.069538,3.277912,-3.897278,-2.401196,9.335726,-5.701672,6.781058,-0.435393,-2.578027,-5.706108,6.995121,373.57,1
84530,1.336568,-0.683747,2.408058,0.969038,-4.17038,2.444129,8.730037,-6.280299,-5.676146,1.40627,0.992266,-5.88552,7.717487,4.434207,-7.83179,-2.4242,3.642078,-2.265992,3.616437,3.499132,-7.774444,8.233348,0.444564,4.092097,2.47882,9.411842,0.607241,-4.4062,272.77,1
13369,-1.105776,0.183233,9.298392,-3.85796,-2.597705,2.884766,-5.625162,2.575177,4.04537,2.681987,8.855658,8.66686,0.76521,9.144772,6.547489,-7.675147,-6.694522,-6.154102,3.949394,-5.43266,-7.670368,9.265873,6.639057,1.86067,-8.897903,4.362979,1.705435,-2.013136,259.97,1
40376,-1.743029,-0.117505,-3.721544,2.740104,-3.717038,2.863266,6.074893,-8.314007,2.861097,8.192403,-7.816974,-2.048663,-1.633842,-6.081406,0.815553,-7.922115,-9.116991,4.703719,0.882493,-1.409018,-8.288646,-1.094155,-2.588706,0.01335,2.343166,-3.250592,7.808997,1.680954,850.84,1
99998,-2.165432,4.066033,-4.445492,1.025686,6.193407,-7.506477,6.299317,-2.079867,-0.091565,4.949834,4.988691,-6.807062,9.836183,9.100588,1.255917,6.71632,-0.940472,1.955079,7.854698,-1.85648,-8.823043,6.975896,-3.620971,1.998733,-9.519821,-5.137721,4.937233,-9.577543,288.31,1
32233,5.347412,-9.933783,6.4692,3.996252,-4.905701,9.63158,1.751068,6.481148,-7.821923,-1.741091,6.31182,3.388586,-0.799409,8.249547,-1.436507,1.87077,-1.741449,1.541167,9.413252,-6.803587,5.290713,8.951937,-6.716744,3.692382,-2.160786,-6.224962,6.75344,2.160916,850.01,0
22598,-0.458614,0.332418,4.071793,2.244796,-0.725447,-7.291598,4.046757,-1.894057,-7.855651,5.11839,-3.319033,-0.663341,6.257776,-0.665927,-0.432733,-6.62815,3.596107,8.43393,6.249156,-0.793836,-5.089918,0.222608,-9.206233,7.366887,-6.331776,3.424182,3.194352,7.923823,237.56,1
86876,-7.662523,6.49792,-0.572974,8.362149,8.836048,-0.466127,-4.421013,4.090654,-7.402952,-2.026946,6.68954,-4.364075,-7.381538,5.978404,6.693348,1.160014,-3.916111,-1.332776,-2.45289,4.727736,-7.889163,4.534199,1.714193,6.01288,7.77322,-7.859499,6.249382,1.814732,856.84,0
15270,-9.770813,-1.992606,6.77943,-3.144531,-9.403758,-6.468687,4.259279,6.768783,9.586633,8.959854,2.678741,7.301637,3.546147,0.578605,1.760571,2.372895,-7.202872,7.43634,-3.309644,-7.455491,3.823669,5.121565,-3.506132,2.787146,7.740907,-3.627782,7.064668,-1.521304,37.48,1
163276,-6.203974,-6.169437,-2.219423,9.321549,-8.212383,-2.097551,4.713876,0.170313,6.777801,1.177308,-4.678151,6.726585,8.987363,-5.094577,5.930164,5.231915,-8.594408,8.057654,8.420586,-1.420114,7.081328,5.786756,-4.434716,-7.053385,2.262053,0.928859,5.310608,6.707633,37.33,0
54413,-5.466837,-8.146905,-9.965846,-5.787316,-1.033359,2.618017,7.188128,4.848419,-3.46069,-0.869804,-6.718874,7.345865,6.565259,6.809733,2.49595,-5.143057,1.678904,5.77284,9.864413,-7.001729,3.414843,3.668221,6.072833,-9.319491,-1.344668,7.711488,-9.096479,-1.057176,351.03,1
44826,-6.501154,6.466678,5.450929,-5.954128,-5.85251,-7.23192,4.606925,6.540051,8.996565,-6.521653,3.968226,-9.00289,-5.352066,-3.420871,9.202015,0.37347,0.405599,9.913228,-4.762682,4.526749,-4.656482,9.11971,-8.892063,0.067597,5.006848,2.656876,2.842143,0.042889,714.86,0
63722,-4.84074,-3.977678,4.343825,-6.080264,-4.226992,0.125287,-9.002903,-3.060894,8.27719,5.581316,7.912303,-1.494474,1.950385,6.71365,-2.750208,-7.354802,4.536592,-4.212854,4.370798,4.267935,3.308486,-6.250119,0.605018,-5.166204,5.195834,-7.98233,-1.470407,-3.983018,205.71,0
156439,-2.961718,6.123434,9.868104,-4.448526,-5.473001,5.815196,9.820004,3.497821,-8.733076,2.78058,9.923828,-3.233119,-8.718406,-8.189738,-0.511473,3.921533,7.339856,8.200032,-8.645883,-2.815123,-9.828901,1.595786,1.78961,-0.301088,-7.491932,-0.587845,-7.475953,0.561514,362.18,0
132691,7.8654,-0.473412,-1.917085,-7.530218,5.12209,9.588487,-6.049721,3.041584,0.058551,-2.800588,-7.369156,-9.704545,9.523124,5.575792,-3.122321,3.313125,5.059178,-3.992412,-0.021142,8.737718,4.722335,9.361674,2.785075,-6.768245,5.89424,-3.952393,-7.246387,5.173678,851.12,1
169394,3.42502,-7.42421,-9.257011,3.963533,8.155715,-0.898983,4.529503,6.440726,3.728804,-0.463916,-4.344169,6.587954,0.545609,9.222703,0.579731,6.364229,-3.536074,-2.001295,0.659753,7.301741,5.423814,-7.083243,3.991424,-2.858876,3.165361,-0.718494,6.127365,0.652462,177.84,1
81142,7.816723,3.763952,-2.758444,2.184221,8.168542,-0.555713,-8.106544,7.08798,5.25508,-5.239295,9.115714,7.1712,-7.097828,7.874241,7.288011,-8.496999,-2.146997,-1.945884,-8.529701,4.368425,9.127583,1.900062,-9.387989,-2.582847,4.091389,7.619618,6.863317,1.734396,567.08,0
156113,-3.027581,-5.71327,0.44566,-6.269301,-1.453577,1.13944,-9.819008,5.641389,2.462184,-0.835055,2.567759,0.519252,2.656158,7.710079,5.103166,-7.429703,6.993713,5.082605,-6.429082,7.933312,-1.343195,3.390877,5.04283,5.324739,-1.041312,-9.830632,4.807754,-6.518688,602.18,1
133673,-9.245781,-0.070153,-8.279703,-8.178702,0.171742,6.734078,0.420083,-0.253162,-5.883953,7.198192,-2.067514,6.804209,-2.926143,9.981874,-0.938944,-3.728359,8.394206,7.79382,9.914239,5.975501,-1.033985,1.268788,-4.331222,-4.413495,-6.18883,8.34417,-9.326746,6.760224,191.73,0
73590,5.918154,1.180677,9.306997,-3.450674,-2.661389,9.216782,6.420169,1.99632,6.953506,5.447431,-3.947504,-1.723183,5.316641,-8.949011,3.300994,7.035076,7.525941,3.034347,3.773323,9.86476,7.879642,8.626798,2.990705,-0.175856,-2.793444,-2.429842,-6.608318,-5.167276,454.31,0
6393,6.669463,-0.817544,9.999757,-1.844357,-2.14152,-3.570799,6.97033,5.73816,0.201283,-1.71702,4.889079,1.991862,0.970299,-7.600107,2.029563,-3.437899,-0.742497,0.670193,-0.927408,5.075282,-5.508293,-5.123078,-7.631858,-2.992941,-3.433597,0.542055,-0.814899,-1.429687,616.71,0
125600,0.374214,2.783379,7.343016,-9.697631,-0.994807,1.879064,-0.489132,-1.01596,0.259105,4.177569,0.329906,3.519719,5.992957,-1.529977,-1.040204,-6.378418,-9.094656,0.875347,5.517593,8.150553,0.922673,8.970162,-1.016254,-8.90398,8.711039,9.757188,-7.140615,-4.929113,607.32,1
86611,1.137361,5.129442,8.659246,8.870454,6.003428,9.766609,3.09217,-6.647884,-8.396719,-7.105985,9.968004,8.720157,-5.693639,5.340364,-3.618175,7.620485,-2.870038,-2.362334,-1.271722,-5.159655,-1.816686,4.313533,-7.845989,9.276857,8.504103,4.850676,5.992639,4.789123,831.72,0
8889,-1.106714,6.707498,1.208561,-6.319927,8.527288,2.555239,-0.800832,7.56693,4.608218,-9.625233,1.094803,-4.624505,6.058833,5.445116,6.346037,4.885077,0.546248,-8.693164,-4.537151,-1.178225,5.767272,-4.333439,-3.94649,5.98919,-9.037601,-0.841519,4.696046,-5.452546,953.55,1
77916,6.201816,-4.937571,-9.706217,-9.951964,5.835758,-4.029475,8.424542,9.797584,-0.753364,9.306785,-3.91806,-7.057935,-2.499118,5.787781,-5.902975,-0.532331,1.078658,-5.568113,-7.009047,6.524147,7.970729,9.375714,3.347276,-0.908038,-5.067186,7.195518,-8.614858,6.460436,308.87,1
17227,7.914134,1.53603,-1.74303,4.698925,-7.501495,5.846195,-3.454171,2.297587,4.363137,7.943941,-0.60985,6.152165,-9.198671,-4.489307,-7.712665,7.65397,-7.477418,-5.134889,-7.372279,-8.016314,-3.176322,0.770457,2.126341,9.003603,-8.452586,-6.35494,-6.872338,-8.942419,49.49,1
71885,6.918011,-6.261582,7.363091,-3.703918,9.444351,4.789887,-8.571022,-5.611947,8.529672,4.211308,-9.052082,-4.120001,9.988163,4.563774,-6.916961,-1.207782,9.476886,-9.449569,1.792015,3.217414,-5.668091,0.189568,-4.702599,-4.710012,4.60379,5.694918,-3.383822,-6.661542,706.97,1
26389,5.004309,-0.1075,-5.993803,-8.054831,0.455118,-3.086398,1.597689,5.152705,1.488176,-5.433681,-8.036173,-1.893653,7.633927,4.781763,7.754527,6.780583,-6.421921,0.452331,6.280274,-0.982773,-4.070777,3.841824,-3.027644,2.517168,9.255436,-2.964598,-2.476881,7.91731,984.02,1
166632,6.901073,1.684875,8.267349,9.716157,-8.349758,5.370985,4.184937,1.118281,-5.535559,-5.781665,-4.57097,6.207442,-3.031941,-7.897117,9.583322,-1.443652,-0.813672,-7.492233,8.481255,7.251309,5.789014,-1.540691,4.144424,-8.645739,-6.063801,-7.780285,-3.629273,-2.583636,881.2,1
6955,6.949379,-2.944054,-1.161192,3.684487,-4.467081,-2.774504,-8.305542,-9.850869,1.244377,7.430187,-8.434753,-6.944351,4.5805,-6.46912,-5.418504,2.149416,-7.767591,4.196171,-7.449319,-8.968087,-9.030355,-1.754289,-3.254072,4.010816,5.546991,4.122119,9.653583,-7.072487,755.81,0
63984,-4.056616,-7.15501,9.746584,-2.411373,-5.763465,-5.952809,-7.353056,-3.365195,3.47364,-6.818723,-8.249382,-4.777083,-4.317528,-0.590467,-4.905486,4.627921,-4.292964,2.281641,6.346149,-4.928364,-1.352581,3.086888,3.227393,-0.050781,-7.86283,8.663411,-7.513023,4.256006,933.75,1
2181,-6.400263,-8.988209,-1.611034,-4.489992,6.84034,6.887156,-5.247243,-1.515772,-9.10725,8.304978,8.829534,-4.494929,-3.257447,3.199411,1.894388,6.237482,9.445995,7.804598,-3.078501,-7.720483,-4.517224,8.353932,9.707974,-2.462365,-9.091507,-1.383907,1.628717,-6.096014,28.98,1
33867,0.697909,-6.069849,-0.450471,6.247747,3.701081,-5.308359,5.483265,-6.34944,1.161503,-8.962972,6.708093,-7.571095,-0.267242,-3.973909,0.92625,0.001838,2.62074,9.41388,-9.081027,-7.020448,3.749046,4.276683,-9.516173,4.119179,-7.79353,-7.694027,-3.298083,2.091121,609.9,0
158721,2.20603,-9.037795,-3.007608,2.181259,-6.5479,-2.677134,3.783194,-4.020756,6.847861,-5.522285,1.150411,-0.76628,8.972939,0.216328,5.416031,3.540141,0.609314,0.740139,7.878421,-9.484179,-6.214777,9.371805,9.251738,-1.529931,-1.754934,-4.923996,6.406165,0.355268,977.68,1
39199,-9.760877,-7.221647,-5.755847,-4.680831,-6.924715,9.382441,0.502788,-3.549124,6.953449,6.71926,-4.762884,9.697961,8.711778,8.138896,-5.301492,-2.154696,9.236663,3.64875,-7.496809,2.199297,2.333476,-5.855726,-8.634332,8.103362,4.061088,-6.625491,-8.748133,-2.972421,99.74,1
162264,1.942006,1.641442,2.623223,1.179035,-9.811966,1.349117,4.678444,9.564565,-3.164703,9.79671,-1.676562,-3.259582,-3.839711,4.951358,-5.83209,-1.332415,0.503713,-5.820916,-3.097284,3.913329,-8.731358,0.428966,-9.361643,-7.719241,6.443237,-7.172687,-1.207273,0.437861,517.09,1
97477,-0.324434,9.089265,-5.387265,-4.287737,-9.153064,-4.726723,-0.161114,4.672913,2.132458,5.402374,-9.463423,0.350605,-9.17559,-9.265579,-0.132839,8.428056,1.024725,-1.393788,-7.321812,5.89834,-6.134181,-6.594882,-8.959865,-5.572078,-5.820243,4.844564,0.002615,5.415951,736.41,1
77206,5.890726,-4.184345,-5.53006,1.737389,-4.899628,6.453572,-3.483046,-6.302429,-2.645499,-9.762351,-6.198768,2.16782,3.058752,4.108565,0.091422,-2.000644,0.117639,8.299239,8.449245,2.6992,9.808824,-1.25605,3.283164,-6.760693,-9.906314,6.45426,8.516839,2.522427,233.09,0
111721,-0.187996,-4.929039,-7.325549,-4.169121,2.922158,8.824345,-1.056069,-7.940058,-6.321529,7.151431,1.014373,-1.470334,-3.707071,8.651863,-9.041126,-5.494043,2.470905,7.944944,1.800433,7.212886,-8.373063,-7.455648,5.356533,-2.714616,0.734147,-4.086544,-1.907498,-5.89766,661.89,1
106747,-3.950958,-7.217129,-7.860259,-0.63653,6.769082,-8.482506,0.699237,9.736684,3.71406,2.47046,0.050831,0.175128,-9.006578,-0.790659,1.751412,3.344011,-0.347497,6.24163,-3.806638,-7.89812,6.042358,2.733803,-4.04061,9.848396,-0.800915,-2.285519,-6.739713,-2.877146,715.4,1
